WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 1000)

# Run progress: 0,00% complete, ETA 00:10:24
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 12 , Packets = 2000, nanotimes = 177295


Count of Edges = 12 , Packets = 2000, nanotimes = 187449


Count of Edges = 12 , Packets = 2000, nanotimes = 180950


Count of Edges = 12 , Packets = 2000, nanotimes = 192570


Count of Edges = 12 , Packets = 2000, nanotimes = 184062


Count of Edges = 12 , Packets = 2000, nanotimes = 188629

0,039 s/op
Iteration   2: 
Count of Edges = 12 , Packets = 2000, nanotimes = 184183


Count of Edges = 12 , Packets = 2000, nanotimes = 211075


Count of Edges = 12 , Packets = 2000, nanotimes = 176060


Count of Edges = 12 , Packets = 2000, nanotimes = 189051


Count of Edges = 12 , Packets = 2000, nanotimes = 178057


Count of Edges = 12 , Packets = 2000, nanotimes = 179787


Count of Edges = 12 , Packets = 2000, nanotimes = 183495


Count of Edges = 12 , Packets = 2000, nanotimes = 185271


Count of Edges = 12 , Packets = 2000, nanotimes = 199113


Count of Edges = 12 , Packets = 2000, nanotimes = 195893


Count of Edges = 12 , Packets = 2000, nanotimes = 181809


Count of Edges = 12 , Packets = 2000, nanotimes = 189127


Count of Edges = 12 , Packets = 2000, nanotimes = 180341


Count of Edges = 12 , Packets = 2000, nanotimes = 173321


Count of Edges = 12 , Packets = 2000, nanotimes = 178914


Count of Edges = 12 , Packets = 2000, nanotimes = 179411


Count of Edges = 12 , Packets = 2000, nanotimes = 194205


Count of Edges = 12 , Packets = 2000, nanotimes = 183924


Count of Edges = 12 , Packets = 2000, nanotimes = 184004


Count of Edges = 12 , Packets = 2000, nanotimes = 188894


Count of Edges = 12 , Packets = 2000, nanotimes = 187999


Count of Edges = 12 , Packets = 2000, nanotimes = 186330


Count of Edges = 12 , Packets = 2000, nanotimes = 184201


Count of Edges = 12 , Packets = 2000, nanotimes = 190847


Count of Edges = 12 , Packets = 2000, nanotimes = 212456


Count of Edges = 12 , Packets = 2000, nanotimes = 192068

0,039 s/op
Iteration   3: 
Count of Edges = 12 , Packets = 2000, nanotimes = 180223


Count of Edges = 12 , Packets = 2000, nanotimes = 186143


Count of Edges = 12 , Packets = 2000, nanotimes = 178897


Count of Edges = 12 , Packets = 2000, nanotimes = 173939


Count of Edges = 12 , Packets = 2000, nanotimes = 173402


Count of Edges = 12 , Packets = 2000, nanotimes = 182917


Count of Edges = 12 , Packets = 2000, nanotimes = 186943


Count of Edges = 12 , Packets = 2000, nanotimes = 196141


Count of Edges = 12 , Packets = 2000, nanotimes = 181825


Count of Edges = 12 , Packets = 2000, nanotimes = 213808


Count of Edges = 12 , Packets = 2000, nanotimes = 178707


Count of Edges = 12 , Packets = 2000, nanotimes = 192764


Count of Edges = 12 , Packets = 2000, nanotimes = 181714


Count of Edges = 12 , Packets = 2000, nanotimes = 187141


Count of Edges = 12 , Packets = 2000, nanotimes = 183779


Count of Edges = 12 , Packets = 2000, nanotimes = 183054


Count of Edges = 12 , Packets = 2000, nanotimes = 186044


Count of Edges = 12 , Packets = 2000, nanotimes = 186299


Count of Edges = 12 , Packets = 2000, nanotimes = 182725


Count of Edges = 12 , Packets = 2000, nanotimes = 177037


Count of Edges = 12 , Packets = 2000, nanotimes = 182542


Count of Edges = 12 , Packets = 2000, nanotimes = 193434


Count of Edges = 12 , Packets = 2000, nanotimes = 189626


Count of Edges = 12 , Packets = 2000, nanotimes = 185625


Count of Edges = 12 , Packets = 2000, nanotimes = 181499


Count of Edges = 12 , Packets = 2000, nanotimes = 178412

0,039 s/op
Iteration   4: 
Count of Edges = 12 , Packets = 2000, nanotimes = 185522


Count of Edges = 12 , Packets = 2000, nanotimes = 186477


Count of Edges = 12 , Packets = 2000, nanotimes = 187721


Count of Edges = 12 , Packets = 2000, nanotimes = 179254


Count of Edges = 12 , Packets = 2000, nanotimes = 183048


Count of Edges = 12 , Packets = 2000, nanotimes = 175079


Count of Edges = 12 , Packets = 2000, nanotimes = 215294


Count of Edges = 12 , Packets = 2000, nanotimes = 190431


Count of Edges = 12 , Packets = 2000, nanotimes = 186923


Count of Edges = 12 , Packets = 2000, nanotimes = 181318


Count of Edges = 12 , Packets = 2000, nanotimes = 185703


Count of Edges = 12 , Packets = 2000, nanotimes = 183413


Count of Edges = 12 , Packets = 2000, nanotimes = 184398


Count of Edges = 12 , Packets = 2000, nanotimes = 199707


Count of Edges = 12 , Packets = 2000, nanotimes = 188951


Count of Edges = 12 , Packets = 2000, nanotimes = 172465


Count of Edges = 12 , Packets = 2000, nanotimes = 177349


Count of Edges = 12 , Packets = 2000, nanotimes = 189801


Count of Edges = 12 , Packets = 2000, nanotimes = 181009


Count of Edges = 12 , Packets = 2000, nanotimes = 187020


Count of Edges = 12 , Packets = 2000, nanotimes = 193228


Count of Edges = 12 , Packets = 2000, nanotimes = 185777


Count of Edges = 12 , Packets = 2000, nanotimes = 180845


Count of Edges = 12 , Packets = 2000, nanotimes = 180872


Count of Edges = 12 , Packets = 2000, nanotimes = 182050


Count of Edges = 12 , Packets = 2000, nanotimes = 185678

0,039 s/op
Iteration   5: 
Count of Edges = 12 , Packets = 2000, nanotimes = 194161


Count of Edges = 12 , Packets = 2000, nanotimes = 185206


Count of Edges = 12 , Packets = 2000, nanotimes = 187200


Count of Edges = 12 , Packets = 2000, nanotimes = 226279


Count of Edges = 12 , Packets = 2000, nanotimes = 198158


Count of Edges = 12 , Packets = 2000, nanotimes = 192895


Count of Edges = 12 , Packets = 2000, nanotimes = 193198


Count of Edges = 12 , Packets = 2000, nanotimes = 189081


Count of Edges = 12 , Packets = 2000, nanotimes = 179269


Count of Edges = 12 , Packets = 2000, nanotimes = 182120


Count of Edges = 12 , Packets = 2000, nanotimes = 192438


Count of Edges = 12 , Packets = 2000, nanotimes = 188872


Count of Edges = 12 , Packets = 2000, nanotimes = 178344


Count of Edges = 12 , Packets = 2000, nanotimes = 175109


Count of Edges = 12 , Packets = 2000, nanotimes = 193829


Count of Edges = 12 , Packets = 2000, nanotimes = 189651


Count of Edges = 12 , Packets = 2000, nanotimes = 194602


Count of Edges = 12 , Packets = 2000, nanotimes = 185727


Count of Edges = 12 , Packets = 2000, nanotimes = 181526


Count of Edges = 12 , Packets = 2000, nanotimes = 183245


Count of Edges = 12 , Packets = 2000, nanotimes = 180972


Count of Edges = 12 , Packets = 2000, nanotimes = 186953


Count of Edges = 12 , Packets = 2000, nanotimes = 185575


Count of Edges = 12 , Packets = 2000, nanotimes = 192566


Count of Edges = 12 , Packets = 2000, nanotimes = 181129


Count of Edges = 12 , Packets = 2000, nanotimes = 182187

0,040 s/op


Result "simple.Main.measureName":
  0,039 ±(99.9%) 0,001 s/op [Average]
  (min, avg, max) = (0,039, 0,039, 0,040), stdev = 0,001
  CI (99.9%): [0,038, 0,040] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 12, maxQueries = 3000)

# Run progress: 52,56% complete, ETA 00:08:52
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 12 , Packets = 3000, nanotimes = 465602


Count of Edges = 12 , Packets = 3000, nanotimes = 250221


Count of Edges = 12 , Packets = 3000, nanotimes = 179514


Count of Edges = 12 , Packets = 3000, nanotimes = 194704


Count of Edges = 12 , Packets = 3000, nanotimes = 196751


Count of Edges = 12 , Packets = 3000, nanotimes = 193641


Count of Edges = 12 , Packets = 3000, nanotimes = 209796


Count of Edges = 12 , Packets = 3000, nanotimes = 208382


Count of Edges = 12 , Packets = 3000, nanotimes = 181488


Count of Edges = 12 , Packets = 3000, nanotimes = 184834


Count of Edges = 12 , Packets = 3000, nanotimes = 190783


Count of Edges = 12 , Packets = 3000, nanotimes = 184424


Count of Edges = 12 , Packets = 3000, nanotimes = 177159


Count of Edges = 12 , Packets = 3000, nanotimes = 199351


Count of Edges = 12 , Packets = 3000, nanotimes = 184915

0,069 s/op
# Warmup Iteration   2: 
Count of Edges = 12 , Packets = 3000, nanotimes = 211203


Count of Edges = 12 , Packets = 3000, nanotimes = 178336


Count of Edges = 12 , Packets = 3000, nanotimes = 183739


Count of Edges = 12 , Packets = 3000, nanotimes = 200994


Count of Edges = 12 , Packets = 3000, nanotimes = 202880


Count of Edges = 12 , Packets = 3000, nanotimes = 183802


Count of Edges = 12 , Packets = 3000, nanotimes = 185009


Count of Edges = 12 , Packets = 3000, nanotimes = 198650


Count of Edges = 12 , Packets = 3000, nanotimes = 191308


Count of Edges = 12 , Packets = 3000, nanotimes = 188929


Count of Edges = 12 , Packets = 3000, nanotimes = 229503


Count of Edges = 12 , Packets = 3000, nanotimes = 209986


Count of Edges = 12 , Packets = 3000, nanotimes = 200590


Count of Edges = 12 , Packets = 3000, nanotimes = 176475


Count of Edges = 12 , Packets = 3000, nanotimes = 183254


Count of Edges = 12 , Packets = 3000, nanotimes = 183009


Count of Edges = 12 , Packets = 3000, nanotimes = 189368

0,060 s/op
# Warmup Iteration   3: 
Count of Edges = 12 , Packets = 3000, nanotimes = 176855


Count of Edges = 12 , Packets = 3000, nanotimes = 200244


Count of Edges = 12 , Packets = 3000, nanotimes = 182199


Count of Edges = 12 , Packets = 3000, nanotimes = 193382


Count of Edges = 12 , Packets = 3000, nanotimes = 184356


Count of Edges = 12 , Packets = 3000, nanotimes = 193522


Count of Edges = 12 , Packets = 3000, nanotimes = 194997


Count of Edges = 12 , Packets = 3000, nanotimes = 186176


Count of Edges = 12 , Packets = 3000, nanotimes = 194727


Count of Edges = 12 , Packets = 3000, nanotimes = 187357


Count of Edges = 12 , Packets = 3000, nanotimes = 191710


Count of Edges = 12 , Packets = 3000, nanotimes = 179444


Count of Edges = 12 , Packets = 3000, nanotimes = 189301


Count of Edges = 12 , Packets = 3000, nanotimes = 184416


Count of Edges = 12 , Packets = 3000, nanotimes = 198284


Count of Edges = 12 , Packets = 3000, nanotimes = 187466


Count of Edges = 12 , Packets = 3000, nanotimes = 198574

0,060 s/op
Iteration   1: 
Count of Edges = 12 , Packets = 3000, nanotimes = 192134


Count of Edges = 12 , Packets = 3000, nanotimes = 178782


Count of Edges = 12 , Packets = 3000, nanotimes = 177424


Count of Edges = 12 , Packets = 3000, nanotimes = 191111


Count of Edges = 12 , Packets = 3000, nanotimes = 186840


Count of Edges = 12 , Packets = 3000, nanotimes = 194488


Count of Edges = 12 , Packets = 3000, nanotimes = 176579


Count of Edges = 12 , Packets = 3000, nanotimes = 178068


Count of Edges = 12 , Packets = 3000, nanotimes = 178248


Count of Edges = 12 , Packets = 3000, nanotimes = 195484


Count of Edges = 12 , Packets = 3000, nanotimes = 186358


Count of Edges = 12 , Packets = 3000, nanotimes = 177891


Count of Edges = 12 , Packets = 3000, nanotimes = 187193


Count of Edges = 12 , Packets = 3000, nanotimes = 183029


Count of Edges = 12 , Packets = 3000, nanotimes = 217180


Count of Edges = 12 , Packets = 3000, nanotimes = 179184


Count of Edges = 12 , Packets = 3000, nanotimes = 184598

0,059 s/op
Iteration   2: 
Count of Edges = 12 , Packets = 3000, nanotimes = 197565


Count of Edges = 12 , Packets = 3000, nanotimes = 180068


Count of Edges = 12 , Packets = 3000, nanotimes = 181206


Count of Edges = 12 , Packets = 3000, nanotimes = 191053


Count of Edges = 12 , Packets = 3000, nanotimes = 184053


Count of Edges = 12 , Packets = 3000, nanotimes = 207112


Count of Edges = 12 , Packets = 3000, nanotimes = 183166


Count of Edges = 12 , Packets = 3000, nanotimes = 181434


Count of Edges = 12 , Packets = 3000, nanotimes = 189717


Count of Edges = 12 , Packets = 3000, nanotimes = 186220


Count of Edges = 12 , Packets = 3000, nanotimes = 172560


Count of Edges = 12 , Packets = 3000, nanotimes = 184662


Count of Edges = 12 , Packets = 3000, nanotimes = 195254


Count of Edges = 12 , Packets = 3000, nanotimes = 185136


Count of Edges = 12 , Packets = 3000, nanotimes = 176669


Count of Edges = 12 , Packets = 3000, nanotimes = 188219


Count of Edges = 12 , Packets = 3000, nanotimes = 181064


Count of Edges = 12 , Packets = 3000, nanotimes = 183704

0,059 s/op
Iteration   3: 
Count of Edges = 12 , Packets = 3000, nanotimes = 180687


Count of Edges = 12 , Packets = 3000, nanotimes = 182909


Count of Edges = 12 , Packets = 3000, nanotimes = 209239


Count of Edges = 12 , Packets = 3000, nanotimes = 191761


Count of Edges = 12 , Packets = 3000, nanotimes = 180820


Count of Edges = 12 , Packets = 3000, nanotimes = 183230


Count of Edges = 12 , Packets = 3000, nanotimes = 188364


Count of Edges = 12 , Packets = 3000, nanotimes = 186589


Count of Edges = 12 , Packets = 3000, nanotimes = 167242


Count of Edges = 12 , Packets = 3000, nanotimes = 187580


Count of Edges = 12 , Packets = 3000, nanotimes = 186676


Count of Edges = 12 , Packets = 3000, nanotimes = 187659


Count of Edges = 12 , Packets = 3000, nanotimes = 181445


Count of Edges = 12 , Packets = 3000, nanotimes = 179980


Count of Edges = 12 , Packets = 3000, nanotimes = 177379


Count of Edges = 12 , Packets = 3000, nanotimes = 179849


Count of Edges = 12 , Packets = 3000, nanotimes = 175649

0,058 s/op
Iteration   4: 
Count of Edges = 12 , Packets = 3000, nanotimes = 205540


Count of Edges = 12 , Packets = 3000, nanotimes = 177213


Count of Edges = 12 , Packets = 3000, nanotimes = 191188


Count of Edges = 12 , Packets = 3000, nanotimes = 174631


Count of Edges = 12 , Packets = 3000, nanotimes = 184170


Count of Edges = 12 , Packets = 3000, nanotimes = 186686


Count of Edges = 12 , Packets = 3000, nanotimes = 185854


Count of Edges = 12 , Packets = 3000, nanotimes = 178947


Count of Edges = 12 , Packets = 3000, nanotimes = 198362


Count of Edges = 12 , Packets = 3000, nanotimes = 187672


Count of Edges = 12 , Packets = 3000, nanotimes = 182937


Count of Edges = 12 , Packets = 3000, nanotimes = 173854


Count of Edges = 12 , Packets = 3000, nanotimes = 187998


Count of Edges = 12 , Packets = 3000, nanotimes = 192435


Count of Edges = 12 , Packets = 3000, nanotimes = 188065


Count of Edges = 12 , Packets = 3000, nanotimes = 174698


Count of Edges = 12 , Packets = 3000, nanotimes = 184200

0,059 s/op
Iteration   5: 
Count of Edges = 12 , Packets = 3000, nanotimes = 179976


Count of Edges = 12 , Packets = 3000, nanotimes = 183451


Count of Edges = 12 , Packets = 3000, nanotimes = 182696


Count of Edges = 12 , Packets = 3000, nanotimes = 199280


Count of Edges = 12 , Packets = 3000, nanotimes = 191525


Count of Edges = 12 , Packets = 3000, nanotimes = 185289


Count of Edges = 12 , Packets = 3000, nanotimes = 184004


Count of Edges = 12 , Packets = 3000, nanotimes = 184488


Count of Edges = 12 , Packets = 3000, nanotimes = 180862


Count of Edges = 12 , Packets = 3000, nanotimes = 182974


Count of Edges = 12 , Packets = 3000, nanotimes = 189116


Count of Edges = 12 , Packets = 3000, nanotimes = 174292


Count of Edges = 12 , Packets = 3000, nanotimes = 188028


Count of Edges = 12 , Packets = 3000, nanotimes = 191570


Count of Edges = 12 , Packets = 3000, nanotimes = 210275


Count of Edges = 12 , Packets = 3000, nanotimes = 188339


Count of Edges = 12 , Packets = 3000, nanotimes = 182170


Count of Edges = 12 , Packets = 3000, nanotimes = 190534

0,059 s/op


Result "simple.Main.measureName":
  0,059 ±(99.9%) 0,001 s/op [Average]
  (min, avg, max) = (0,058, 0,059, 0,059), stdev = 0,001
  CI (99.9%): [0,058, 0,060] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 12, maxQueries = 4000)

# Run progress: 53,85% complete, ETA 00:08:33
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 12 , Packets = 4000, nanotimes = 389777


Count of Edges = 12 , Packets = 4000, nanotimes = 227992


Count of Edges = 12 , Packets = 4000, nanotimes = 203120


Count of Edges = 12 , Packets = 4000, nanotimes = 197062


Count of Edges = 12 , Packets = 4000, nanotimes = 202747


Count of Edges = 12 , Packets = 4000, nanotimes = 168871


Count of Edges = 12 , Packets = 4000, nanotimes = 178141


Count of Edges = 12 , Packets = 4000, nanotimes = 195656


Count of Edges = 12 , Packets = 4000, nanotimes = 188281


Count of Edges = 12 , Packets = 4000, nanotimes = 199022


Count of Edges = 12 , Packets = 4000, nanotimes = 185107

0,091 s/op
# Warmup Iteration   2: 
Count of Edges = 12 , Packets = 4000, nanotimes = 188366


Count of Edges = 12 , Packets = 4000, nanotimes = 185687


Count of Edges = 12 , Packets = 4000, nanotimes = 194026


Count of Edges = 12 , Packets = 4000, nanotimes = 191553


Count of Edges = 12 , Packets = 4000, nanotimes = 180907


Count of Edges = 12 , Packets = 4000, nanotimes = 184411


Count of Edges = 12 , Packets = 4000, nanotimes = 184277


Count of Edges = 12 , Packets = 4000, nanotimes = 168713


Count of Edges = 12 , Packets = 4000, nanotimes = 211834


Count of Edges = 12 , Packets = 4000, nanotimes = 195412


Count of Edges = 12 , Packets = 4000, nanotimes = 185979


Count of Edges = 12 , Packets = 4000, nanotimes = 189702


Count of Edges = 12 , Packets = 4000, nanotimes = 176296

0,078 s/op
# Warmup Iteration   3: 
Count of Edges = 12 , Packets = 4000, nanotimes = 176042


Count of Edges = 12 , Packets = 4000, nanotimes = 184032


Count of Edges = 12 , Packets = 4000, nanotimes = 181043


Count of Edges = 12 , Packets = 4000, nanotimes = 173968


Count of Edges = 12 , Packets = 4000, nanotimes = 188938


Count of Edges = 12 , Packets = 4000, nanotimes = 177204


Count of Edges = 12 , Packets = 4000, nanotimes = 205661


Count of Edges = 12 , Packets = 4000, nanotimes = 188531


Count of Edges = 12 , Packets = 4000, nanotimes = 181366


Count of Edges = 12 , Packets = 4000, nanotimes = 180885


Count of Edges = 12 , Packets = 4000, nanotimes = 181286


Count of Edges = 12 , Packets = 4000, nanotimes = 180813


Count of Edges = 12 , Packets = 4000, nanotimes = 188762


Count of Edges = 12 , Packets = 4000, nanotimes = 179052

0,077 s/op
Iteration   1: 
Count of Edges = 12 , Packets = 4000, nanotimes = 184038


Count of Edges = 12 , Packets = 4000, nanotimes = 184649


Count of Edges = 12 , Packets = 4000, nanotimes = 192543


Count of Edges = 12 , Packets = 4000, nanotimes = 193744


Count of Edges = 12 , Packets = 4000, nanotimes = 178965


Count of Edges = 12 , Packets = 4000, nanotimes = 193540


Count of Edges = 12 , Packets = 4000, nanotimes = 181315
