WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=53013:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 1000)

# Run progress: 0,00% complete, ETA 00:10:24
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 4 , Packets = 1000, nanotimes = 9894


Count of Edges = 4 , Packets = 1000, nanotimes = 7252


Count of Edges = 4 , Packets = 1000, nanotimes = 7820


Count of Edges = 4 , Packets = 1000, nanotimes = 10344


Count of Edges = 4 , Packets = 1000, nanotimes = 9501


Count of Edges = 4 , Packets = 1000, nanotimes = 7379


Count of Edges = 4 , Packets = 1000, nanotimes = 7720


Count of Edges = 4 , Packets = 1000, nanotimes = 11561


Count of Edges = 4 , Packets = 1000, nanotimes = 7084


Count of Edges = 4 , Packets = 1000, nanotimes = 7185


Count of Edges = 4 , Packets = 1000, nanotimes = 7789


Count of Edges = 4 , Packets = 1000, nanotimes = 8095


Count of Edges = 4 , Packets = 1000, nanotimes = 9521


Count of Edges = 4 , Packets = 1000, nanotimes = 8290


Count of Edges = 4 , Packets = 1000, nanotimes = 8291


Count of Edges = 4 , Packets = 1000, nanotimes = 9799


Count of Edges = 4 , Packets = 1000, nanotimes = 9985


Count of Edges = 4 , Packets = 1000, nanotimes = 11396


Count of Edges = 4 , Packets = 1000, nanotimes = 10815


Count of Edges = 4 , Packets = 1000, nanotimes = 9066


Count of Edges = 4 , Packets = 1000, nanotimes = 10368


Count of Edges = 4 , Packets = 1000, nanotimes = 9336


Count of Edges = 4 , Packets = 1000, nanotimes = 10078


Count of Edges = 4 , Packets = 1000, nanotimes = 8680


Count of Edges = 4 , Packets = 1000, nanotimes = 9215


Count of Edges = 4 , Packets = 1000, nanotimes = 9591


Count of Edges = 4 , Packets = 1000, nanotimes = 10862


Count of Edges = 4 , Packets = 1000, nanotimes = 11607


Count of Edges = 4 , Packets = 1000, nanotimes = 8617


Count of Edges = 4 , Packets = 1000, nanotimes = 7617


Count of Edges = 4 , Packets = 1000, nanotimes = 9439


Count of Edges = 4 , Packets = 1000, nanotimes = 8458


Count of Edges = 4 , Packets = 1000, nanotimes = 10930


Count of Edges = 4 , Packets = 1000, nanotimes = 7916


Count of Edges = 4 , Packets = 1000, nanotimes = 7826


Count of Edges = 4 , Packets = 1000, nanotimes = 8120


Count of Edges = 4 , Packets = 1000, nanotimes = 8410


Count of Edges = 4 , Packets = 1000, nanotimes = 8031


Count of Edges = 4 , Packets = 1000, nanotimes = 7629


Count of Edges = 4 , Packets = 1000, nanotimes = 8386


Count of Edges = 4 , Packets = 1000, nanotimes = 10761


Count of Edges = 4 , Packets = 1000, nanotimes = 12035


Count of Edges = 4 , Packets = 1000, nanotimes = 9856


Count of Edges = 4 , Packets = 1000, nanotimes = 9562


Count of Edges = 4 , Packets = 1000, nanotimes = 7221


Count of Edges = 4 , Packets = 1000, nanotimes = 9754


Count of Edges = 4 , Packets = 1000, nanotimes = 12205


Count of Edges = 4 , Packets = 1000, nanotimes = 8893


Count of Edges = 4 , Packets = 1000, nanotimes = 12629


Count of Edges = 4 , Packets = 1000, nanotimes = 8575


Count of Edges = 4 , Packets = 1000, nanotimes = 8073


Count of Edges = 4 , Packets = 1000, nanotimes = 7502


Count of Edges = 4 , Packets = 1000, nanotimes = 8787


Count of Edges = 4 , Packets = 1000, nanotimes = 9665


Count of Edges = 4 , Packets = 1000, nanotimes = 10232


Count of Edges = 4 , Packets = 1000, nanotimes = 12023


Count of Edges = 4 , Packets = 1000, nanotimes = 9622


Count of Edges = 4 , Packets = 1000, nanotimes = 9546


Count of Edges = 4 , Packets = 1000, nanotimes = 10235


Count of Edges = 4 , Packets = 1000, nanotimes = 9230


Count of Edges = 4 , Packets = 1000, nanotimes = 8598


Count of Edges = 4 , Packets = 1000, nanotimes = 9548


Count of Edges = 4 , Packets = 1000, nanotimes = 10391


Count of Edges = 4 , Packets = 1000, nanotimes = 9663


Count of Edges = 4 , Packets = 1000, nanotimes = 9949


Count of Edges = 4 , Packets = 1000, nanotimes = 9506


Count of Edges = 4 , Packets = 1000, nanotimes = 9969


Count of Edges = 4 , Packets = 1000, nanotimes = 8400


Count of Edges = 4 , Packets = 1000, nanotimes = 10318


Count of Edges = 4 , Packets = 1000, nanotimes = 8328


Count of Edges = 4 , Packets = 1000, nanotimes = 8822


Count of Edges = 4 , Packets = 1000, nanotimes = 9320


Count of Edges = 4 , Packets = 1000, nanotimes = 8987


Count of Edges = 4 , Packets = 1000, nanotimes = 10560


Count of Edges = 4 , Packets = 1000, nanotimes = 11175


Count of Edges = 4 , Packets = 1000, nanotimes = 11340


Count of Edges = 4 , Packets = 1000, nanotimes = 11058


Count of Edges = 4 , Packets = 1000, nanotimes = 11591


Count of Edges = 4 , Packets = 1000, nanotimes = 9359


Count of Edges = 4 , Packets = 1000, nanotimes = 9223


Count of Edges = 4 , Packets = 1000, nanotimes = 10417


Count of Edges = 4 , Packets = 1000, nanotimes = 9929


Count of Edges = 4 , Packets = 1000, nanotimes = 7755


Count of Edges = 4 , Packets = 1000, nanotimes = 9575


Count of Edges = 4 , Packets = 1000, nanotimes = 12585


Count of Edges = 4 , Packets = 1000, nanotimes = 10585


Count of Edges = 4 , Packets = 1000, nanotimes = 8781


Count of Edges = 4 , Packets = 1000, nanotimes = 9841


Count of Edges = 4 , Packets = 1000, nanotimes = 13355


Count of Edges = 4 , Packets = 1000, nanotimes = 11774


Count of Edges = 4 , Packets = 1000, nanotimes = 7549


Count of Edges = 4 , Packets = 1000, nanotimes = 15385


Count of Edges = 4 , Packets = 1000, nanotimes = 21387


Count of Edges = 4 , Packets = 1000, nanotimes = 13180


Count of Edges = 4 , Packets = 1000, nanotimes = 17041


Count of Edges = 4 , Packets = 1000, nanotimes = 15178


Count of Edges = 4 , Packets = 1000, nanotimes = 11856


Count of Edges = 4 , Packets = 1000, nanotimes = 17160


Count of Edges = 4 , Packets = 1000, nanotimes = 17439


Count of Edges = 4 , Packets = 1000, nanotimes = 16140


Count of Edges = 4 , Packets = 1000, nanotimes = 15925


Count of Edges = 4 , Packets = 1000, nanotimes = 12411


Count of Edges = 4 , Packets = 1000, nanotimes = 16214


Count of Edges = 4 , Packets = 1000, nanotimes = 15507

0,004 s/op
# Warmup Iteration   3: 
Count of Edges = 4 , Packets = 1000, nanotimes = 8067


Count of Edges = 4 , Packets = 1000, nanotimes = 19508


Count of Edges = 4 , Packets = 1000, nanotimes = 12470


Count of Edges = 4 , Packets = 1000, nanotimes = 15733


Count of Edges = 4 , Packets = 1000, nanotimes = 14347


Count of Edges = 4 , Packets = 1000, nanotimes = 10386


Count of Edges = 4 , Packets = 1000, nanotimes = 16285


Count of Edges = 4 , Packets = 1000, nanotimes = 12830


Count of Edges = 4 , Packets = 1000, nanotimes = 12301


Count of Edges = 4 , Packets = 1000, nanotimes = 17701


Count of Edges = 4 , Packets = 1000, nanotimes = 10267


Count of Edges = 4 , Packets = 1000, nanotimes = 16986


Count of Edges = 4 , Packets = 1000, nanotimes = 11851


Count of Edges = 4 , Packets = 1000, nanotimes = 16737


Count of Edges = 4 , Packets = 1000, nanotimes = 18121


Count of Edges = 4 , Packets = 1000, nanotimes = 15282


Count of Edges = 4 , Packets = 1000, nanotimes = 13484


Count of Edges = 4 , Packets = 1000, nanotimes = 12138


Count of Edges = 4 , Packets = 1000, nanotimes = 18655


Count of Edges = 4 , Packets = 1000, nanotimes = 15916


Count of Edges = 4 , Packets = 1000, nanotimes = 18475


Count of Edges = 4 , Packets = 1000, nanotimes = 23999


Count of Edges = 4 , Packets = 1000, nanotimes = 24303


Count of Edges = 4 , Packets = 1000, nanotimes = 24668


Count of Edges = 4 , Packets = 1000, nanotimes = 12417


Count of Edges = 4 , Packets = 1000, nanotimes = 23215


Count of Edges = 4 , Packets = 1000, nanotimes = 18979


Count of Edges = 4 , Packets = 1000, nanotimes = 17314


Count of Edges = 4 , Packets = 1000, nanotimes = 20896


Count of Edges = 4 , Packets = 1000, nanotimes = 11472


Count of Edges = 4 , Packets = 1000, nanotimes = 17309


Count of Edges = 4 , Packets = 1000, nanotimes = 12442


Count of Edges = 4 , Packets = 1000, nanotimes = 23378


Count of Edges = 4 , Packets = 1000, nanotimes = 14995


Count of Edges = 4 , Packets = 1000, nanotimes = 9072


Count of Edges = 4 , Packets = 1000, nanotimes = 21436


Count of Edges = 4 , Packets = 1000, nanotimes = 12818


Count of Edges = 4 , Packets = 1000, nanotimes = 19751


Count of Edges = 4 , Packets = 1000, nanotimes = 17621


Count of Edges = 4 , Packets = 1000, nanotimes = 19896


Count of Edges = 4 , Packets = 1000, nanotimes = 12039


Count of Edges = 4 , Packets = 1000, nanotimes = 11430


Count of Edges = 4 , Packets = 1000, nanotimes = 21733


Count of Edges = 4 , Packets = 1000, nanotimes = 15759


Count of Edges = 4 , Packets = 1000, nanotimes = 22836


Count of Edges = 4 , Packets = 1000, nanotimes = 23436


Count of Edges = 4 , Packets = 1000, nanotimes = 29760


Count of Edges = 4 , Packets = 1000, nanotimes = 17994


Count of Edges = 4 , Packets = 1000, nanotimes = 19358


Count of Edges = 4 , Packets = 1000, nanotimes = 17406


Count of Edges = 4 , Packets = 1000, nanotimes = 23394


Count of Edges = 4 , Packets = 1000, nanotimes = 24411


Count of Edges = 4 , Packets = 1000, nanotimes = 21408


Count of Edges = 4 , Packets = 1000, nanotimes = 21489


Count of Edges = 4 , Packets = 1000, nanotimes = 24601


Count of Edges = 4 , Packets = 1000, nanotimes = 23635


Count of Edges = 4 , Packets = 1000, nanotimes = 11502


Count of Edges = 4 , Packets = 1000, nanotimes = 22980


Count of Edges = 4 , Packets = 1000, nanotimes = 23241


Count of Edges = 4 , Packets = 1000, nanotimes = 16920


Count of Edges = 4 , Packets = 1000, nanotimes = 11206


Count of Edges = 4 , Packets = 1000, nanotimes = 24475


Count of Edges = 4 , Packets = 1000, nanotimes = 9890


Count of Edges = 4 , Packets = 1000, nanotimes = 23760


Count of Edges = 4 , Packets = 1000, nanotimes = 10583


Count of Edges = 4 , Packets = 1000, nanotimes = 24905


Count of Edges = 4 , Packets = 1000, nanotimes = 12750


Count of Edges = 4 , Packets = 1000, nanotimes = 12839


Count of Edges = 4 , Packets = 1000, nanotimes = 20716


Count of Edges = 4 , Packets = 1000, nanotimes = 13180


Count of Edges = 4 , Packets = 1000, nanotimes = 23156


Count of Edges = 4 , Packets = 1000, nanotimes = 19663


Count of Edges = 4 , Packets = 1000, nanotimes = 19924


Count of Edges = 4 , Packets = 1000, nanotimes = 15294


Count of Edges = 4 , Packets = 1000, nanotimes = 20068


Count of Edges = 4 , Packets = 1000, nanotimes = 24867


Count of Edges = 4 , Packets = 1000, nanotimes = 20699


Count of Edges = 4 , Packets = 1000, nanotimes = 23045


Count of Edges = 4 , Packets = 1000, nanotimes = 25216


Count of Edges = 4 , Packets = 1000, nanotimes = 23385


Count of Edges = 4 , Packets = 1000, nanotimes = 24198


Count of Edges = 4 , Packets = 1000, nanotimes = 24390


Count of Edges = 4 , Packets = 1000, nanotimes = 14762


Count of Edges = 4 , Packets = 1000, nanotimes = 12814


Count of Edges = 4 , Packets = 1000, nanotimes = 16098


Count of Edges = 4 , Packets = 1000, nanotimes = 20215


Count of Edges = 4 , Packets = 1000, nanotimes = 20557


Count of Edges = 4 , Packets = 1000, nanotimes = 13035


Count of Edges = 4 , Packets = 1000, nanotimes = 21807


Count of Edges = 4 , Packets = 1000, nanotimes = 14636


Count of Edges = 4 , Packets = 1000, nanotimes = 11886


Count of Edges = 4 , Packets = 1000, nanotimes = 14028


Count of Edges = 4 , Packets = 1000, nanotimes = 11135


Count of Edges = 4 , Packets = 1000, nanotimes = 13457


Count of Edges = 4 , Packets = 1000, nanotimes = 18260


Count of Edges = 4 , Packets = 1000, nanotimes = 10040


Count of Edges = 4 , Packets = 1000, nanotimes = 21250


Count of Edges = 4 , Packets = 1000, nanotimes = 13081


Count of Edges = 4 , Packets = 1000, nanotimes = 22168


Count of Edges = 4 , Packets = 1000, nanotimes = 14283


Count of Edges = 4 , Packets = 1000, nanotimes = 24267


Count of Edges = 4 , Packets = 1000, nanotimes = 19661


Count of Edges = 4 , Packets = 1000, nanotimes = 26680


Count of Edges = 4 , Packets = 1000, nanotimes = 25150


Count of Edges = 4 , Packets = 1000, nanotimes = 18908


Count of Edges = 4 , Packets = 1000, nanotimes = 25252


Count of Edges = 4 , Packets = 1000, nanotimes = 20558


Count of Edges = 4 , Packets = 1000, nanotimes = 25777


Count of Edges = 4 , Packets = 1000, nanotimes = 26019


Count of Edges = 4 , Packets = 1000, nanotimes = 24602


Count of Edges = 4 , Packets = 1000, nanotimes = 23695


Count of Edges = 4 , Packets = 1000, nanotimes = 16445


Count of Edges = 4 , Packets = 1000, nanotimes = 8402


Count of Edges = 4 , Packets = 1000, nanotimes = 19717


Count of Edges = 4 , Packets = 1000, nanotimes = 17720


Count of Edges = 4 , Packets = 1000, nanotimes = 19539


Count of Edges = 4 , Packets = 1000, nanotimes = 40158


Count of Edges = 4 , Packets = 1000, nanotimes = 19869


Count of Edges = 4 , Packets = 1000, nanotimes = 26677


Count of Edges = 4 , Packets = 1000, nanotimes = 15288


Count of Edges = 4 , Packets = 1000, nanotimes = 24436


Count of Edges = 4 , Packets = 1000, nanotimes = 18069


Count of Edges = 4 , Packets = 1000, nanotimes = 22199


Count of Edges = 4 , Packets = 1000, nanotimes = 17466


Count of Edges = 4 , Packets = 1000, nanotimes = 24929


Count of Edges = 4 , Packets = 1000, nanotimes = 17440


Count of Edges = 4 , Packets = 1000, nanotimes = 22023


Count of Edges = 4 , Packets = 1000, nanotimes = 24446


Count of Edges = 4 , Packets = 1000, nanotimes = 24570


Count of Edges = 4 , Packets = 1000, nanotimes = 24166


Count of Edges = 4 , Packets = 1000, nanotimes = 21261


Count of Edges = 4 , Packets = 1000, nanotimes = 19654


Count of Edges = 4 , Packets = 1000, nanotimes = 24478


Count of Edges = 4 , Packets = 1000, nanotimes = 21177

0,007 s/op
Iteration   1: 
Count of Edges = 4 , Packets = 1000, nanotimes = 11619


Count of Edges = 4 , Packets = 1000, nanotimes = 26411


Count of Edges = 4 , Packets = 1000, nanotimes = 16810


Count of Edges = 4 , Packets = 1000, nanotimes = 11738


Count of Edges = 4 , Packets = 1000, nanotimes = 17070


Count of Edges = 4 , Packets = 1000, nanotimes = 19350


Count of Edges = 4 , Packets = 1000, nanotimes = 16270


Count of Edges = 4 , Packets = 1000, nanotimes = 10557


Count of Edges = 4 , Packets = 1000, nanotimes = 21963


Count of Edges = 4 , Packets = 1000, nanotimes = 11914


Count of Edges = 4 , Packets = 1000, nanotimes = 12808


Count of Edges = 4 , Packets = 1000, nanotimes = 19503


Count of Edges = 4 , Packets = 1000, nanotimes = 16463


Count of Edges = 4 , Packets = 1000, nanotimes = 22272


Count of Edges = 4 , Packets = 1000, nanotimes = 19151


Count of Edges = 4 , Packets = 1000, nanotimes = 22568


Count of Edges = 4 , Packets = 1000, nanotimes = 20245


Count of Edges = 4 , Packets = 1000, nanotimes = 21001


Count of Edges = 4 , Packets = 1000, nanotimes = 10487


Count of Edges = 4 , Packets = 1000, nanotimes = 18412


Count of Edges = 4 , Packets = 1000, nanotimes = 16418


Count of Edges = 4 , Packets = 1000, nanotimes = 18578


Count of Edges = 4 , Packets = 1000, nanotimes = 13019


Count of Edges = 4 , Packets = 1000, nanotimes = 12256


Count of Edges = 4 , Packets = 1000, nanotimes = 21363


Count of Edges = 4 , Packets = 1000, nanotimes = 18089


Count of Edges = 4 , Packets = 1000, nanotimes = 20037


Count of Edges = 4 , Packets = 1000, nanotimes = 25539


Count of Edges = 4 , Packets = 1000, nanotimes = 23071


Count of Edges = 4 , Packets = 1000, nanotimes = 27788


Count of Edges = 4 , Packets = 1000, nanotimes = 18956


Count of Edges = 4 , Packets = 1000, nanotimes = 23119


Count of Edges = 4 , Packets = 1000, nanotimes = 12375


Count of Edges = 4 , Packets = 1000, nanotimes = 14005


Count of Edges = 4 , Packets = 1000, nanotimes = 21946


Count of Edges = 4 , Packets = 1000, nanotimes = 16421


Count of Edges = 4 , Packets = 1000, nanotimes = 20635


Count of Edges = 4 , Packets = 1000, nanotimes = 12253


Count of Edges = 4 , Packets = 1000, nanotimes = 20613


Count of Edges = 4 , Packets = 1000, nanotimes = 16213


Count of Edges = 4 , Packets = 1000, nanotimes = 26314


Count of Edges = 4 , Packets = 1000, nanotimes = 19565


Count of Edges = 4 , Packets = 1000, nanotimes = 21536


Count of Edges = 4 , Packets = 1000, nanotimes = 14779


Count of Edges = 4 , Packets = 1000, nanotimes = 17688


Count of Edges = 4 , Packets = 1000, nanotimes = 14059


Count of Edges = 4 , Packets = 1000, nanotimes = 16696


Count of Edges = 4 , Packets = 1000, nanotimes = 23979


Count of Edges = 4 , Packets = 1000, nanotimes = 16457


Count of Edges = 4 , Packets = 1000, nanotimes = 27263


Count of Edges = 4 , Packets = 1000, nanotimes = 28641


Count of Edges = 4 , Packets = 1000, nanotimes = 19228


Count of Edges = 4 , Packets = 1000, nanotimes = 24887


Count of Edges = 4 , Packets = 1000, nanotimes = 22823


Count of Edges = 4 , Packets = 1000, nanotimes = 18653


Count of Edges = 4 , Packets = 1000, nanotimes = 23120


Count of Edges = 4 , Packets = 1000, nanotimes = 23862


Count of Edges = 4 , Packets = 1000, nanotimes = 19702


Count of Edges = 4 , Packets = 1000, nanotimes = 16081


Count of Edges = 4 , Packets = 1000, nanotimes = 21720


Count of Edges = 4 , Packets = 1000, nanotimes = 18345


Count of Edges = 4 , Packets = 1000, nanotimes = 29302


Count of Edges = 4 , Packets = 1000, nanotimes = 20473


Count of Edges = 4 , Packets = 1000, nanotimes = 21676


Count of Edges = 4 , Packets = 1000, nanotimes = 22728


Count of Edges = 4 , Packets = 1000, nanotimes = 21662


Count of Edges = 4 , Packets = 1000, nanotimes = 13036


Count of Edges = 4 , Packets = 1000, nanotimes = 22507


Count of Edges = 4 , Packets = 1000, nanotimes = 14874


Count of Edges = 4 , Packets = 1000, nanotimes = 28111


Count of Edges = 4 , Packets = 1000, nanotimes = 13530


Count of Edges = 4 , Packets = 1000, nanotimes = 21285


Count of Edges = 4 , Packets = 1000, nanotimes = 29151


Count of Edges = 4 , Packets = 1000, nanotimes = 21405


Count of Edges = 4 , Packets = 1000, nanotimes = 18063


Count of Edges = 4 , Packets = 1000, nanotimes = 19765


Count of Edges = 4 , Packets = 1000, nanotimes = 22690


Count of Edges = 4 , Packets = 1000, nanotimes = 40189


Count of Edges = 4 , Packets = 1000, nanotimes = 16960


Count of Edges = 4 , Packets = 1000, nanotimes = 18207


Count of Edges = 4 , Packets = 1000, nanotimes = 17249


Count of Edges = 4 , Packets = 1000, nanotimes = 18507


Count of Edges = 4 , Packets = 1000, nanotimes = 17946


Count of Edges = 4 , Packets = 1000, nanotimes = 15480


Count of Edges = 4 , Packets = 1000, nanotimes = 15454


Count of Edges = 4 , Packets = 1000, nanotimes = 15356


Count of Edges = 4 , Packets = 1000, nanotimes = 14534


Count of Edges = 4 , Packets = 1000, nanotimes = 16027


Count of Edges = 4 , Packets = 1000, nanotimes = 11981


Count of Edges = 4 , Packets = 1000, nanotimes = 15190


Count of Edges = 4 , Packets = 1000, nanotimes = 11419


Count of Edges = 4 , Packets = 1000, nanotimes = 7969


Count of Edges = 4 , Packets = 1000, nanotimes = 12189


Count of Edges = 4 , Packets = 1000, nanotimes = 16060


Count of Edges = 4 , Packets = 1000, nanotimes = 12991


Count of Edges = 4 , Packets = 1000, nanotimes = 14176


Count of Edges = 4 , Packets = 1000, nanotimes = 15499


Count of Edges = 4 , Packets = 1000, nanotimes = 9119


Count of Edges = 4 , Packets = 1000, nanotimes = 15437


Count of Edges = 4 , Packets = 1000, nanotimes = 14974


Count of Edges = 4 , Packets = 1000, nanotimes = 14488


Count of Edges = 4 , Packets = 1000, nanotimes = 16175


Count of Edges = 4 , Packets = 1000, nanotimes = 14978


Count of Edges = 4 , Packets = 1000, nanotimes = 15490


Count of Edges = 4 , Packets = 1000, nanotimes = 14937


Count of Edges = 4 , Packets = 1000, nanotimes = 16704


Count of Edges = 4 , Packets = 1000, nanotimes = 20082


Count of Edges = 4 , Packets = 1000, nanotimes = 15104


Count of Edges = 4 , Packets = 1000, nanotimes = 14224


Count of Edges = 4 , Packets = 1000, nanotimes = 13527


Count of Edges = 4 , Packets = 1000, nanotimes = 16554


Count of Edges = 4 , Packets = 1000, nanotimes = 13162


Count of Edges = 4 , Packets = 1000, nanotimes = 13060


Count of Edges = 4 , Packets = 1000, nanotimes = 20376


Count of Edges = 4 , Packets = 1000, nanotimes = 16489


Count of Edges = 4 , Packets = 1000, nanotimes = 15725


Count of Edges = 4 , Packets = 1000, nanotimes = 19008


Count of Edges = 4 , Packets = 1000, nanotimes = 27253


Count of Edges = 4 , Packets = 1000, nanotimes = 28462


Count of Edges = 4 , Packets = 1000, nanotimes = 24308


Count of Edges = 4 , Packets = 1000, nanotimes = 20370


Count of Edges = 4 , Packets = 1000, nanotimes = 26779


Count of Edges = 4 , Packets = 1000, nanotimes = 12319


Count of Edges = 4 , Packets = 1000, nanotimes = 20455


Count of Edges = 4 , Packets = 1000, nanotimes = 19172


Count of Edges = 4 , Packets = 1000, nanotimes = 24830


Count of Edges = 4 , Packets = 1000, nanotimes = 15159


Count of Edges = 4 , Packets = 1000, nanotimes = 16954


Count of Edges = 4 , Packets = 1000, nanotimes = 23719


Count of Edges = 4 , Packets = 1000, nanotimes = 19603


Count of Edges = 4 , Packets = 1000, nanotimes = 18188


Count of Edges = 4 , Packets = 1000, nanotimes = 20079


Count of Edges = 4 , Packets = 1000, nanotimes = 15883


Count of Edges = 4 , Packets = 1000, nanotimes = 19878


Count of Edges = 4 , Packets = 1000, nanotimes = 19406


Count of Edges = 4 , Packets = 1000, nanotimes = 25244


Count of Edges = 4 , Packets = 1000, nanotimes = 16540


Count of Edges = 4 , Packets = 1000, nanotimes = 20553


Count of Edges = 4 , Packets = 1000, nanotimes = 20979

0,007 s/op
Iteration   2: 
Count of Edges = 4 , Packets = 1000, nanotimes = 9459


Count of Edges = 4 , Packets = 1000, nanotimes = 11968


Count of Edges = 4 , Packets = 1000, nanotimes = 16720


Count of Edges = 4 , Packets = 1000, nanotimes = 12463


Count of Edges = 4 , Packets = 1000, nanotimes = 18719


Count of Edges = 4 , Packets = 1000, nanotimes = 22707


Count of Edges = 4 , Packets = 1000, nanotimes = 23196


Count of Edges = 4 , Packets = 1000, nanotimes = 23542


Count of Edges = 4 , Packets = 1000, nanotimes = 20059


Count of Edges = 4 , Packets = 1000, nanotimes = 27967


Count of Edges = 4 , Packets = 1000, nanotimes = 18199


Count of Edges = 4 , Packets = 1000, nanotimes = 16811


Count of Edges = 4 , Packets = 1000, nanotimes = 18838


Count of Edges = 4 , Packets = 1000, nanotimes = 18634


Count of Edges = 4 , Packets = 1000, nanotimes = 21352


Count of Edges = 4 , Packets = 1000, nanotimes = 13838


Count of Edges = 4 , Packets = 1000, nanotimes = 25804


Count of Edges = 4 , Packets = 1000, nanotimes = 15285


Count of Edges = 4 , Packets = 1000, nanotimes = 21369


Count of Edges = 4 , Packets = 1000, nanotimes = 16693


Count of Edges = 4 , Packets = 1000, nanotimes = 17263


Count of Edges = 4 , Packets = 1000, nanotimes = 18132


Count of Edges = 4 , Packets = 1000, nanotimes = 16971


Count of Edges = 4 , Packets = 1000, nanotimes = 26484


Count of Edges = 4 , Packets = 1000, nanotimes = 22873


Count of Edges = 4 , Packets = 1000, nanotimes = 21559


Count of Edges = 4 , Packets = 1000, nanotimes = 16624


Count of Edges = 4 , Packets = 1000, nanotimes = 25553


Count of Edges = 4 , Packets = 1000, nanotimes = 25929


Count of Edges = 4 , Packets = 1000, nanotimes = 24330


Count of Edges = 4 , Packets = 1000, nanotimes = 27449


Count of Edges = 4 , Packets = 1000, nanotimes = 23050


Count of Edges = 4 , Packets = 1000, nanotimes = 20617


Count of Edges = 4 , Packets = 1000, nanotimes = 28210


Count of Edges = 4 , Packets = 1000, nanotimes = 25121


Count of Edges = 4 , Packets = 1000, nanotimes = 19033


Count of Edges = 4 , Packets = 1000, nanotimes = 16085


Count of Edges = 4 , Packets = 1000, nanotimes = 17783


Count of Edges = 4 , Packets = 1000, nanotimes = 18715


Count of Edges = 4 , Packets = 1000, nanotimes = 21342


Count of Edges = 4 , Packets = 1000, nanotimes = 22233


Count of Edges = 4 , Packets = 1000, nanotimes = 13782


Count of Edges = 4 , Packets = 1000, nanotimes = 15937


Count of Edges = 4 , Packets = 1000, nanotimes = 15516


Count of Edges = 4 , Packets = 1000, nanotimes = 22357


Count of Edges = 4 , Packets = 1000, nanotimes = 9462


Count of Edges = 4 , Packets = 1000, nanotimes = 15665


Count of Edges = 4 , Packets = 1000, nanotimes = 16889


Count of Edges = 4 , Packets = 1000, nanotimes = 13356


Count of Edges = 4 , Packets = 1000, nanotimes = 24244


Count of Edges = 4 , Packets = 1000, nanotimes = 12401


Count of Edges = 4 , Packets = 1000, nanotimes = 18478


Count of Edges = 4 , Packets = 1000, nanotimes = 23561


Count of Edges = 4 , Packets = 1000, nanotimes = 16546


Count of Edges = 4 , Packets = 1000, nanotimes = 26028


Count of Edges = 4 , Packets = 1000, nanotimes = 8195
